Year,Series,Series Label,Economy,Economy Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,US dollars at constant prices (2015) in millions,US dollars at constant prices (2015) in millions Footnote,US dollars at constant prices (2015) per capita,US dollars at constant prices (2015) per capita Footnote
"2019,5100,""Total gross domestic product"",2106,""Developing economies: Oceania"",51625.636,,4357.481,,50735.081,,4282.314,"
"2019,5100,""Total gross domestic product"",2116,""Sub-Saharan Africa excluding South Africa"",1394657.249,,1385.562,,1412907.4,,1403.694,"
"2019,5100,""Total gross domestic product"",2117,""Africa excluding South Africa"",2109167.901,,1690.36,,2265177.811,,1815.392,"
"2019,5100,""Total gross domestic product"",212,""Dominica"",582.4,,8110.517,,547.537,,7625.018,"
"2019,5100,""Total gross domestic product"",214,""Dominican Republic"",88941.372,,8282.124,,89275.108,,8313.201,"
"2019,5100,""Total gross domestic product"",2160,""Developing economies excluding China"",21077934.561,,4221.398,,20797169.513,,4165.168,"
"2019,5100,""Total gross domestic product"",2161,""Developing economies excluding LDCs"",34329186.541,,6364.551,,33997253.336,,6303.011,"
"2019,5100,""Total gross domestic product"",218,""Ecuador"",107435.665,,6183.826,,101744.457,,5856.249,"
"2019,5100,""Total gross domestic product"",2200,""Developing regions (M49)"",35420868.526,,5511.345,,35114867.073,,5463.733,"
"2019,5100,""Total gross domestic product"",2205,""Developed regions (M49)"",52024197.535,,40479.423,,48972830.567,,38105.19,"
"2019,5100,""Total gross domestic product"",2210,""LDCs (Least developed countries)"",1091681.984,,1056.716,,1117613.737,,1081.817,"
"2019,5100,""Total gross domestic product"",2211,""LDCs: Africa and Haiti"",586684.36,,847.066,,661589.753,,955.216,"
"2019,5100,""Total gross domestic product"",2213,""LDCs: Asia"",499847.527,,1481.806,,451196.645,,1337.58,"
"2019,5100,""Total gross domestic product"",2216,""LDCs: Islands"",5150.097,,1630.736,,4827.339,,1528.537,"
"2019,5100,""Total gross domestic product"",222,""El Salvador"",27022.64,,4187.252,,25770.562,,3993.238,"
"2019,5100,""Total gross domestic product"",2220,""LLDCs (Landlocked developing countries)"",835376.533,,1603.494,,893200.563,,1714.486,"
"2019,5100,""Total gross domestic product"",2221,""LDCs: Africa"",578633.172,,849.252,,652968.193,,958.352,"
"2019,5100,""Total gross domestic product"",2222,""LDCs: Islands and Haiti"",13201.285,,915.407,,13448.899,,932.577,"
"2019,5100,""Total gross domestic product"",2230,""SIDS (Small island developing States) (UNCTAD)"",102764.725,,7937.865,,97954.468,,7566.306,"
"2019,5100,""Total gross domestic product"",2231,""SIDS: Atlantic and Indian Ocean"",25090.931,,7139.783,,23991.577,,6826.955,"
"2019,5100,""Total gross domestic product"",2232,""SIDS: Caribbean"",65282.111,,11560.699,,62229.961,,11020.199,"
"2019,5100,""Total gross domestic product"",2233,""SIDS: Pacific"",12391.683,,3273.894,,11732.93,,3099.851,"
"2019,5100,""Total gross domestic product"",2250,""SIDS (Small island developing States) (UN-OHRLLS)"",792811.492,,11782.72,,745295.948,,11076.547,"
"2019,5100,""Total gross domestic product"",226,""Equatorial Guinea"",11024.718,,8130.431,,10021.973,,7390.934,"
"2019,5100,""Total gross domestic product"",231,""Ethiopia"",92750.118,,827.544,,85980.435,,767.143,"
"2019,5100,""Total gross domestic product"",232,""Eritrea"",1981.857,,566.712,,2283.366,,652.928,"
"2019,5100,""Total gross domestic product"",233,""Estonia"",31471.101,,23740.146,,27492.657,,20739.017,"
"2019,5100,""Total gross domestic product"",2370,""Selected exporters of petroleum"",3593417.577,,6246.602,,3292576.051,,5723.635,"
"2019,5100,""Total gross domestic product"",2371,""Selected exporters of manufactured goods"",24453123.971,,6398.521,,24383725.671,,6380.362,"
"2019,5100,""Total gross domestic product"",2372,""Selected exporters of manufactured goods and primary commodities"",21191054.521,,8566.167,,21471568.633,,8679.56,"
"2019,5100,""Total gross domestic product"",2373,""Selected exporters of agricultural products"",1268110.461,,2527.237,,1453041.301,,2895.789,"
"2019,5100,""Total gross domestic product"",2374,""Selected exporters of minerals and mining products"",705769.315,,2722.592,,673082.701,,2596.5,"
"2019,5100,""Total gross domestic product"",2376,""Selected LIFDC (Low-income food-deficit countries)"",3954887.852,,1854.616,,3736195.415,,1752.062,"
"2019,5100,""Total gross domestic product"",2378,""LIFDC (Low-income food-deficit countries) (FAO)"",4427251.359,,1690.431,,4297475.693,,1640.88,"
"2019,5100,""Total gross domestic product"",2411,""Net food-importing economies"",45955682.077,,10564.24,,44494675.176,,10228.385,"
"2019,5100,""Total gross domestic product"",2412,""Net food-exporting economies"",41484680.167,,12340.068,,39588626.376,,11776.066,"
"2019,5100,""Total gross domestic product"",2413,""Net food-exporting developing economies"",11400878.792,,4153.349,,11418760.891,,4159.864,"
"2019,5100,""Total gross domestic product"",2415,""Net food-exporting developed economies"",30083801.374,,48773.773,,28169865.485,,45670.778,"
"2019,5100,""Total gross domestic product"",2416,""Major net food-exporting economies"",40871950.729,,12930.071,,38968386.825,,12327.868,"
"2019,5100,""Total gross domestic product"",242,""Fiji"",5504.449,,6185.086,,5264.989,,5916.018,"
"2019,5100,""Total gross domestic product"",2420,""Net food-importing developing economies"",24016887.946,,6523.221,,23693208.072,,6435.306,"
"2019,5100,""Total gross domestic product"",2422,""Net food-importing developed economies"",21938794.131,,32824.602,,20801467.104,,31122.945,"
"2019,5100,""Total gross domestic product"",2423,""Major net food-importing economies"",43509769.968,,12828.306,,41986637.017,,12379.229,"
"2019,5100,""Total gross domestic product"",246,""Finland"",269296.31,,48678.339,,255585.548,,46199.964,"
"2019,5100,""Total gross domestic product"",2508,""Industrialized economies (UNIDO)"",54751269.645,,42792.575,,51684322.528,,40395.506,"
"2019,5100,""Total gross domestic product"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",28154658.675,,6709.493,,27785076.498,,6621.418,"
"2019,5100,""Total gross domestic product"",251,""France"",2722942.181,,40405.604,,2612449.192,,38766.004,"
"2019,5100,""Total gross domestic product"",2510,""Emerging markets"",34260238.446,,7284.302,,33688151.353,,7162.666,"
"2019,5100,""Total gross domestic product"",2511,""Emerging markets: Africa"",1143306.934,,3176.647,,1221202.462,,3393.078,"
"2019,5100,""Total gross domestic product"",2512,""Emerging markets: America"",4685313.549,,8764.822,,4765354.133,,8914.554,"
"2019,5100,""Total gross domestic product"",2513,""Emerging markets: Asia"",25023309.157,,7129.386,,24682958.449,,7032.417,"
"2019,5100,""Total gross domestic product"",2514,""Emerging markets: Europe and Kazakhstan"",3408308.806,,11401.082,,3018636.309,,10097.595,"
"2019,5100,""Total gross domestic product"",258,""French Polynesia"",6023.368,,21567.101,,5853.641,,20959.381,"
"2019,5100,""Total gross domestic product"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",732541.151,,989.981,,712189.512,,962.477,"
"2019,5100,""Total gross domestic product"",262,""Djibouti"",3166.329,,3252.33,,3210.004,,3297.191,"
"2019,5100,""Total gross domestic product"",2621,""High-income developing economies"",27131865.286,,10773.881,,26838172.82,,10657.258,"
"2019,5100,""Total gross domestic product"",2622,""Middle-income developing economies"",7760247.171,,2438.705,,7761469.042,,2439.089,"
"2019,5100,""Total gross domestic product"",2623,""Low-income developing economies"",527849.403,,726.883,,514357.04,,708.303,"
"2019,5100,""Total gross domestic product"",2624,""Low-income economies (World Bank)"",452223.921,,676.521,,503204.87,,752.788,"
"2019,5100,""Total gross domestic product"",2625,""Lower-middle-income economies (World Bank)"",6355015.192,,2181.205,,6344566.503,,2177.619,"
"2019,5100,""Total gross domestic product"",2626,""Upper-middle-income economies (World Bank)"",25508158.748,,8812.301,,25141160.995,,8685.515,"
"2019,5100,""Total gross domestic product"",2627,""High-income economies (World Bank)"",55128842.229,,44621.875,,52097970.338,,42168.655,"
"2019,5100,""Total gross domestic product"",2628,""High-income OECD members (World Bank)"",51485213.835,,46706.874,,48768707.96,,44242.487,"
"2019,5100,""Total gross domestic product"",2629,""High-income non OECD members (World Bank)"",3643628.394,,27362.396,,3329262.377,,25001.615,"
"2019,5100,""Total gross domestic product"",266,""Gabon"",16887.889,,7773.202,,15472.434,,7121.693,"
"2019,5100,""Total gross domestic product"",268,""Georgia"",17742.935,,4439.327,,17785.556,,4449.991,"
"2019,5100,""Total gross domestic product"",270,""Gambia"",1822.863,,776.448,,1681.847,,716.382,"
"2019,5100,""Total gross domestic product"",2710,""BASIC"",19433743.154,,6330.603,,19205332.882,,6256.198,"
"2019,5100,""Total gross domestic product"",2711,""BRICS"",21126673.305,,6569.89,,20654714.895,,6423.122,"
"2019,5100,""Total gross domestic product"",275,""State of Palestine"",17058.7,,3424.464,,15764.4,,3164.639,"
"2019,5100,""Total gross domestic product"",276,""Germany"",3861123.558,,46231.563,,3584795.358,,42922.918,"
"2019,5100,""Total gross domestic product"",288,""Ghana"",66999.258,,2202.629,,62254.237,,2046.634,"
"2019,5100,""Total gross domestic product"",296,""Kiribati"",194.867,,1656.917,,187.79,,1596.747,"
"2019,5100,""Total gross domestic product"",300,""Greece"",205326.735,,19604.495,,203631.326,,19442.618,"
"2019,5100,""Total gross domestic product"",304,""Greenland"",3023.601,,53363.947,,2788.226,,49209.777,"
"2019,5100,""Total gross domestic product"",308,""Grenada"",1211.619,,10817.829,,1147.431,,10244.733,"
"2019,5100,""Total gross domestic product"",3101,""AMU (Arab Maghreb Union)"",369849.743,,3607.492,,380516.69,,3711.536,"
"2019,5100,""Total gross domestic product"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",800334.218,,1372.955,,904155.457,,1551.057,"
"2019,5100,""Total gross domestic product"",3103,""ECCAS (Economic Community of Central African States)"",238762.925,,1203.042,,252965.398,,1274.604,"
"2019,5100,""Total gross domestic product"",3104,""ECOWAS (Economic Community of West African States)"",715929.707,,1850.386,,745979.359,,1928.052,"
"2019,5100,""Total gross domestic product"",3105,""MRU (Mano River Union)"",77597.984,,1514.45,,79688.505,,1555.25,"
"2019,5100,""Total gross domestic product"",3106,""SADC (Southern African Development Community)"",683526.742,,1931.193,,677066.387,,1912.94,"
"2019,5100,""Total gross domestic product"",3107,""CEMAC (Economic and Monetary Community of Central Africa)"",92663.311,,1670.286,,84721.814,,1527.138,"
"2019,5100,""Total gross domestic product"",3108,""WAEMU (West African Economic and Monetary Union)"",151550.712,,1192.304,,149278.558,,1174.428,"
"2019,5100,""Total gross domestic product"",3109,""CEPGL (Economic Community of the Great Lakes Countries)"",60677.225,,546.897,,58784.374,,529.837,"
"2019,5100,""Total gross domestic product"",3110,""EAC (East African Community)"",209370.965,,1101.554,,194341.112,,1022.479,"
"2019,5100,""Total gross domestic product"",3111,""SACU (Southern African Customs Union)"",389192.251,,5841.106,,360885.657,,5416.272,"
"2019,5100,""Total gross domestic product"",3112,""CEN-SAD (Community of Sahel-Saharan States)"",1271390.052,,2074.799,,1433468.945,,2339.298,"
"2019,5100,""Total gross domestic product"",3113,""IGAD (Intergovernmental Authority on Development)"",267490.718,,946.162,,304476.291,,1076.987,"
"2019,5100,""Total gross domestic product"",3114,""United Nations member States"",86354712.84,,11252.739,,83052977.261,,10822.496,"
"2019,5100,""Total gross domestic product"",320,""Guatemala"",76710.403,,4363.138,,70507.909,,4010.352,"
"2019,5100,""Total gross domestic product"",3201,""CAN (Andean Community)"",698984.189,,6255.639,,676442.389,,6053.898,"
"2019,5100,""Total gross domestic product"",3202,""CACM (Central American Common Market)"",269911.095,,5439.492,,259631.731,,5232.333,"
"2019,5100,""Total gross domestic product"",3203,""CARICOM (Caribbean Community)"",84151.278,,4507.43,,82519.757,,4420.04,"
"2019,5100,""Total gross domestic product"",3205,""LAIA (Latin American Integration Association)"",4936438.39,,8680.268,,5001623.441,,8794.89,"
"2019,5100,""Total gross domestic product"",3206,""NAFTA (North American Free Trade Agreement)"",24536152.286,,49359.63,,23012483.479,,46294.45,"
"2019,5100,""Total gross domestic product"",3207,""OECS (Organisation of Eastern Caribbean States)"",9198.639,,13586.491,,8851.08,,13073.143,"
"2019,5100,""Total gross domestic product"",3208,""MERCOSUR (Southern Common Market)"",2526552.321,,8568.872,,2651803.016,,8993.663,"
"2019,5100,""Total gross domestic product"",3209,""ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)"",260290.928,,5535.518,,238835.687,,5079.237,"
"2019,5100,""Total gross domestic product"",3210,""UNASUR (Union of South American Nations)"",184726.685,,4462.744,,173771.816,,4198.09,"
"2019,5100,""Total gross domestic product"",3211,""ACS (Association of Caribbean States)"",2263495.406,,7626.631,,2224478.23,,7495.167,"
"2019,5100,""Total gross domestic product"",324,""Guinea"",12354.401,,967.361,,12061.379,,944.417,"
"2019,5100,""Total gross domestic product"",328,""Guyana"",5173.76,,6609.511,,5071.032,,6478.275,"
"2019,5100,""Total gross domestic product"",3301,""ASEAN (Association of Southeast Asian Nations)"",3155415.801,,4775.732,,2979972.414,,4510.198,"
"2019,5100,""Total gross domestic product"",3302,""APTA (Asia-Pacific Trade Agreement)"",19298791.066,,6335.384,,19089197.56,,6266.579,"
"2019,5100,""Total gross domestic product"",3303,""GCC (The Cooperation Council for the Arab States of the Gulf)"",1647104.614,,28548.798,,1458514.737,,25280.023,"
"2019,5100,""Total gross domestic product"",3304,""SAARC (South Asian Association for Regional Cooperation)"",3590436.679,,1956.324,,3484061.746,,1898.363,"
"2019,5100,""Total gross domestic product"",3305,""ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea"",24227355.007,,10660.689,,23485270.405,,10334.152,"
"2019,5100,""Total gross domestic product"",3306,""ECO (Economic Cooperation Organization)"",1992778.358,,3952.275,,2181663.03,,4326.89,"
"2019,5100,""Total gross domestic product"",3307,""African Union"",2460598.893,,1883.61,,2591408.722,,1983.746,"
"2019,5100,""Total gross domestic product"",3310,""ADB (African Development Bank), developing member countries"",21138952.698,,5245.944,,20933841.031,,5195.042,"
"2019,5100,""Total gross domestic product"",3311,""ADB: Group A"",200879.808,,1232.643,,198416.566,,1217.528,"
"2019,5100,""Total gross domestic product"",3312,""ADB: Group B"",3548671.994,,1979.928,,3480060.004,,1941.647,"
"2019,5100,""Total gross domestic product"",3313,""ADB: Group C"",17389400.897,,8383.301,,17255364.461,,8318.683,"
"2019,5100,""Total gross domestic product"",332,""Haiti"",8051.188,,714.83,,8621.56,,765.471,"
"2019,5100,""Total gross domestic product"",3320,""ECA (Economic Commission for Africa)"",2460598.893,,1883.61,,2591408.722,,1983.746,"
"2019,5100,""Total gross domestic product"",3321,""ECA: North Africa"",722104.398,,2938.681,,859261.525,,3496.856,"
"2019,5100,""Total gross domestic product"",3322,""ECA: Eastern Africa"",325864.942,,931.099,,303362.74,,866.803,"
"2019,5100,""Total gross domestic product"",3323,""ECA: Central Africa"",140404.712,,985.413,,129568.376,,909.359,"
"2019,5100,""Total gross domestic product"",3324,""ECA: Southern Africa"",556295.133,,3069.618,,553236.723,,3052.742,"
"2019,5100,""Total gross domestic product"",3325,""ECA: West Africa"",715929.707,,1850.386,,745979.359,,1928.052,"
"2019,5100,""Total gross domestic product"",3326,""ECA: Island economies"",33553.432,,1120.218,,31758.217,,1060.283,"
"2019,5100,""Total gross domestic product"",3327,""ECA: Landlocked countries"",281539.72,,847.341,,270535.414,,814.222,"
"2019,5100,""Total gross domestic product"",3328,""ECA: Landlocked LDCs"",260098.961,,818.908,,250246.353,,787.887,"
"2019,5100,""Total gross domestic product"",3329,""ECA: Least developed countries"",580220.79,,850.252,,654450.086,,959.027,"
"2019,5100,""Total gross domestic product"",3330,""ECLAC (Economic Commission for Latin America and the Caribbean)"",5328952.244,,8275.55,,5384198.551,,8361.344,"
"2019,5100,""Total gross domestic product"",3331,""ECLAC: Caribbean"",92398.066,,11745.694,,89036.675,,11318.392,"
"2019,5100,""Total gross domestic product"",3332,""ECLAC: Latin America"",5236554.178,,8232.634,,5295161.875,,8324.774,"
"2019,5100,""Total gross domestic product"",3333,""ECA: Mineral-rich countries"",896283.66,,1727.247,,930200.915,,1792.61,"
"2019,5100,""Total gross domestic product"",3334,""ECA: Non-oil LDCs"",444093.395,,764.672,,432726.112,,745.099,"
"2019,5100,""Total gross domestic product"",3335,""ECA: Non-oil Producing"",1381239.399,,1834.662,,1400469.967,,1860.205,"
"2019,5100,""Total gross domestic product"",3336,""ECA: Oil LDCs"",196374.674,,927.394,,278349.912,,1314.529,"
"2019,5100,""Total gross domestic product"",3337,""ECA: Oil producing economies"",1079359.494,,1950.193,,1190938.756,,2151.796,"
"2019,5100,""Total gross domestic product"",3338,""ECA: Sahel"",616436.289,,1802.35,,646788.66,,1891.095,"
